record_ID,units_sold
221170,11.0
221181,41.0
221184,9.0
221186,19.0
221187,14.0
221191,11.0
221192,30.0
221196,42.0
221197,51.0
221201,17.0
221202,14.0
221198,9.0
221205,35.0
221206,116.0
221207,91.0
221210,64.0
221211,57.0
221212,129.0
221216,226.0
221217,188.0
221222,76.0
221223,20.0
221208,56.0
221218,81.0
221219,22.0
221220,22.0
221221,41.0
221225,24.0
221226,63.0
221228,19.0
221224,24.0
221232,97.0
221233,76.0
221237,80.0
221238,97.0
221239,152.0
221243,89.0
221244,194.0
221249,24.0
221250,25.0
221234,59.0
221245,119.0
221248,46.0
221252,42.0
221253,51.0
221240,29.0
221254,17.0
221256,58.0
221257,53.0
221260,19.0
221261,30.0
221262,79.0
221266,91.0
221267,126.0
221272,59.0
221273,30.0
221258,36.0
221265,17.0
221268,76.0
221269,32.0
221270,23.0
221271,49.0
221275,43.0
221276,50.0
221278,10.0
221263,15.0
221264,15.0
221274,15.0
221280,19.0
221277,8.0
221281,32.0
221282,29.0
221284,4.0
221285,32.0
221286,32.0
221290,51.0
221291,79.0
221294,44.0
221295,20.0
221289,16.0
221292,19.0
221293,23.0
221297,19.0
221298,19.0
221287,16.0
221311,62.0
221312,37.0
221315,45.0
221316,54.0
221317,76.0
221319,45.0
221320,78.0
221325,39.0
221326,14.0
221313,23.0
221321,42.0
221322,13.0
221324,22.0
221329,24.0
221331,4.0
221332,69.0
221333,34.0
221334,7.0
221335,27.0
221336,38.0
221338,67.0
221339,87.0
221344,38.0
221345,26.0
221337,8.0
221340,47.0
221341,20.0
221342,26.0
221343,41.0
221347,18.0
221348,32.0
221346,16.0
221351,13.0
221352,17.0
221353,121.0
221354,114.0
221358,110.0
221359,110.0
221360,138.0
221364,139.0
221365,202.0
221372,39.0
221373,77.0
221355,81.0
221363,14.0
221366,367.0
221367,32.0
221371,46.0
221375,16.0
221376,100.0
221378,20.0
221379,8.0
221399,69.0
221400,59.0
221403,61.0
221404,66.0
221405,88.0
221409,69.0
221410,158.0
221415,27.0
221401,49.0
221411,70.0
221414,26.0
221419,44.0
221420,8.0
221417,16.0
221422,128.0
221423,63.0
221425,57.0
221426,59.0
221427,89.0
221429,72.0
221430,134.0
221435,44.0
221436,27.0
221424,36.0
221431,73.0
221432,21.0
221433,20.0
221434,47.0
221438,32.0
221439,49.0
221441,18.0
221440,1.0
221485,20.0
221488,29.0
221489,47.0
221490,57.0
221494,27.0
221495,105.0
221500,39.0
221501,21.0
221487,12.0
221493,27.0
221496,44.0
221498,9.0
221499,26.0
221492,17.0
221504,131.0
221505,120.0
221509,90.0
221510,93.0
221511,151.0
221515,61.0
221516,197.0
221521,43.0
221522,22.0
221506,22.0
221514,20.0
221517,113.0
221518,7.0
221519,3.0
221520,47.0
221524,35.0
221525,40.0
221527,6.0
221530,111.0
221531,31.0
221535,10.0
221536,39.0
221537,37.0
221541,81.0
221542,93.0
221547,58.0
221548,33.0
221532,8.0
221540,8.0
221543,41.0
221544,10.0
221545,8.0
221550,22.0
221551,27.0
221538,9.0
221539,9.0
221549,26.0
221553,70.0
221554,41.0
221556,15.0
221557,32.0
221558,52.0
221562,70.0
221563,146.0
221568,47.0
221569,30.0
221555,18.0
221561,19.0
221564,50.0
221565,10.0
221566,10.0
221567,40.0
221571,27.0
221572,30.0
221574,8.0
221559,14.0
221560,12.0
221575,32.0
221576,30.0
221578,17.0
221579,85.0
221580,19.0
221583,37.0
221584,102.0
221589,30.0
221585,27.0
221588,21.0
221593,13.0
221594,4.0
221595,2.0
221596,15.0
221597,64.0
221598,52.0
221600,23.0
221601,41.0
221602,43.0
221606,41.0
221607,79.0
221612,35.0
221613,20.0
221599,22.0
221605,8.0
221608,35.0
221610,15.0
221611,22.0
221616,32.0
221617,5.0
221603,5.0
221604,6.0
221619,11.0
221620,68.0
221621,53.0
221624,39.0
221625,45.0
221626,93.0
221630,32.0
221631,101.0
221634,25.0
221622,21.0
221629,21.0
221632,15.0
221633,23.0
221639,53.0
221640,30.0
221641,39.0
221642,54.0
221643,66.0
221646,26.0
221647,84.0
221652,19.0
221648,35.0
221651,15.0
221656,12.0
221657,77.0
221658,47.0
221661,36.0
221662,58.0
221663,86.0
221664,58.0
221665,106.0
221670,63.0
221671,22.0
221659,17.0
221666,82.0
221669,26.0
221673,33.0
221674,26.0
221675,4.0
221676,13.0
221679,22.0
221680,19.0
221681,10.0
221682,21.0
221687,56.0
221688,91.0
221691,36.0
221692,32.0
221690,25.0
221695,42.0
221696,31.0
221697,7.0
221699,21.0
221701,73.0
221702,67.0
221707,35.0
221708,16.0
221703,35.0
221704,18.0
221705,13.0
221706,20.0
221711,21.0
221713,9.0
221715,22.0
221716,33.0
221720,21.0
221721,27.0
221722,44.0
221726,65.0
221727,130.0
221732,50.0
221733,25.0
221717,18.0
221725,13.0
221728,44.0
221730,10.0
221731,26.0
221735,31.0
221736,25.0
221718,16.0
221723,11.0
221739,15.0
221744,53.0
221745,30.0
221749,31.0
221750,74.0
221753,30.0
221748,19.0
221751,36.0
221752,13.0
221757,22.0
221746,12.0
221747,16.0
221758,35.0
221759,25.0
221761,8.0
221762,25.0
221763,20.0
221766,64.0
221767,78.0
221771,47.0
221772,35.0
221760,18.0
221765,9.0
221768,36.0
221769,16.0
221775,24.0
221764,7.0
221777,49.0
221778,38.0
221781,24.0
221782,30.0
221783,43.0
221787,50.0
221788,76.0
221793,30.0
221794,25.0
221786,13.0
221789,55.0
221790,17.0
221791,28.0
221792,36.0
221796,13.0
221797,15.0
221798,8.0
221784,12.0
221785,9.0
221799,95.0
221800,88.0
221803,88.0
221804,108.0
221805,132.0
221809,87.0
221810,158.0
221815,34.0
221801,46.0
221808,13.0
221811,92.0
221814,54.0
221819,36.0
221823,35.0
221824,32.0
221827,5.0
221828,35.0
221829,37.0
221832,41.0
221833,91.0
221838,31.0
221825,14.0
221834,41.0
221835,19.0
221836,19.0
221837,26.0
221842,39.0
221844,20.0
221845,14.0
221848,27.0
221849,56.0
221850,33.0
221853,43.0
221854,120.0
221858,76.0
221859,42.0
221855,39.0
221857,29.0
221862,47.0
221847,9.0
221865,34.0
221866,50.0
221869,28.0
221870,62.0
221871,67.0
221875,91.0
221876,102.0
221881,33.0
221882,25.0
221867,16.0
221874,14.0
221877,52.0
221878,20.0
221880,30.0
221884,50.0
221885,48.0
221872,19.0
221873,22.0
221883,40.0
221887,51.0
221888,55.0
221891,34.0
221892,42.0
221893,62.0
221895,29.0
221896,61.0
221897,43.0
221900,26.0
221904,33.0
221907,100.0
221908,64.0
221911,56.0
221912,62.0
221913,102.0
221917,59.0
221918,186.0
221921,24.0
221922,25.0
221909,25.0
221919,78.0
221920,41.0
221925,45.0
221927,146.0
221928,101.0
221932,90.0
221933,77.0
221934,157.0
221936,102.0
221937,233.0
221943,51.0
221944,36.0
221929,53.0
221938,108.0
221939,19.0
221940,31.0
221942,53.0
221946,29.0
221947,98.0
221949,23.0
221945,36.0
221948,3.0
221950,201.0
221951,129.0
221955,91.0
221956,102.0
221957,145.0
221961,57.0
221962,238.0
221968,28.0
221969,30.0
221952,62.0
221963,110.0
221964,14.0
221965,15.0
221967,54.0
221971,41.0
221972,82.0
221974,16.0
221953,25.0
221970,16.0
221978,18.0
221979,18.0
221982,13.0
221983,35.0
221984,33.0
221987,105.0
221988,144.0
221993,27.0
221980,8.0
221989,39.0
221990,10.0
221991,30.0
221996,39.0
221981,8.0
221998,35.0
221999,24.0
222001,9.0
222002,16.0
222003,26.0
222006,35.0
222007,81.0
222012,40.0
222013,24.0
222008,56.0
222011,17.0
222015,12.0
222016,15.0
222017,15.0
222020,11.0
222022,20.0
222026,19.0
222024,32.0
222030,94.0
222031,86.0
222033,56.0
222034,60.0
222035,106.0
222039,80.0
222040,180.0
222045,47.0
222032,36.0
222041,72.0
222042,20.0
222043,9.0
222044,32.0
222048,23.0
222049,37.0
222047,33.0
222052,80.0
222053,31.0
222056,56.0
222057,50.0
222060,24.0
222061,83.0
222066,26.0
222067,13.0
222062,50.0
222065,21.0
222070,28.0
222073,116.0
222074,107.0
222077,49.0
222078,72.0
222079,103.0
222082,49.0
222083,168.0
222088,18.0
222089,23.0
222075,40.0
222084,87.0
222085,18.0
222087,28.0
222091,43.0
222092,55.0
222094,20.0
222095,20.0
222100,16.0
222101,25.0
222105,92.0
222106,41.0
222112,28.0
222104,16.0
222107,31.0
222108,8.0
222110,17.0
222114,23.0
222117,33.0
222118,34.0
222121,22.0
222122,32.0
222124,41.0
222125,69.0
222130,48.0
222131,25.0
222126,37.0
222127,19.0
222128,19.0
222129,38.0
222133,17.0
222134,26.0
222136,7.0
222137,15.0
222138,24.0
222142,26.0
222143,49.0
222144,17.0
222148,33.0
222149,128.0
222154,47.0
222155,19.0
222147,11.0
222150,39.0
222153,26.0
222145,13.0
222146,9.0
222158,81.0
222159,55.0
222163,80.0
222164,136.0
222165,141.0
222169,98.0
222170,253.0
222177,48.0
222178,30.0
222160,29.0
222168,8.0
222171,133.0
222172,29.0
222173,22.0
222176,56.0
222180,60.0
222181,87.0
222183,29.0
222161,38.0
222167,5.0
222182,4.0
222184,19.0
222162,31.0
222186,40.0
222187,38.0
222190,64.0
222191,63.0
222192,78.0
222196,60.0
222197,103.0
222200,37.0
222201,18.0
222188,23.0
222198,55.0
222199,39.0
222203,46.0
222204,29.0
222193,11.0
222205,53.0
222206,50.0
222208,70.0
222209,63.0
222210,87.0
222214,46.0
222215,204.0
222218,27.0
222207,34.0
222216,52.0
222217,47.0
222222,31.0
222223,3.0
222225,102.0
222226,78.0
222230,94.0
222231,128.0
222232,129.0
222236,155.0
222237,232.0
222244,104.0
222245,56.0
222227,61.0
222238,124.0
222239,28.0
222243,58.0
222247,51.0
222248,89.0
222249,24.0
222233,9.0
222252,59.0
222253,60.0
222255,37.0
222256,44.0
222257,66.0
222261,101.0
222262,89.0
222268,76.0
222269,81.0
222254,19.0
222260,19.0
222263,52.0
222264,31.0
222265,11.0
222267,60.0
222271,23.0
222272,104.0
222258,10.0
222259,17.0
222273,3.0
222275,14.0
222279,21.0
222280,26.0
222283,63.0
222284,105.0
222288,48.0
222289,36.0
222285,35.0
222286,9.0
222287,28.0
222292,28.0
222281,8.0
222282,8.0
222294,45.0
222295,43.0
222297,23.0
222298,22.0
222299,29.0
222303,26.0
222304,182.0
222308,30.0
222309,26.0
222305,31.0
222307,19.0
222301,13.0
222312,35.0
222313,31.0
222316,37.0
222317,45.0
222318,63.0
222322,86.0
222323,112.0
222328,39.0
222329,26.0
222314,10.0
222321,20.0
222324,48.0
222325,14.0
222326,13.0
222327,30.0
222331,17.0
222332,23.0
222319,16.0
222320,24.0
222334,96.0
222335,75.0
222337,52.0
222338,85.0
222339,121.0
222342,90.0
222343,160.0
222348,28.0
222336,29.0
222341,13.0
222344,122.0
222345,17.0
222346,16.0
222347,48.0
222351,29.0
222352,61.0
222358,43.0
222359,50.0
222361,65.0
222362,53.0
222363,123.0
222367,60.0
222368,145.0
222371,27.0
222360,22.0
222369,111.0
222370,52.0
222374,23.0
222375,3.0
222376,37.0
222377,33.0
222379,47.0
222380,81.0
222381,45.0
222385,63.0
222386,105.0
222389,130.0
222390,57.0
222378,15.0
222387,71.0
222388,61.0
222392,83.0
222393,85.0
222418,94.0
222419,79.0
222423,95.0
222424,90.0
222425,141.0
222428,93.0
222429,165.0
222435,39.0
222436,26.0
222420,43.0
222430,126.0
222431,15.0
222432,11.0
222434,67.0
222438,35.0
222439,62.0
222441,8.0
222444,28.0
222445,31.0
222448,35.0
222449,29.0
222450,36.0
222454,63.0
222455,83.0
222460,43.0
222461,23.0
222446,22.0
222456,47.0
222457,15.0
222458,13.0
222459,29.0
222464,29.0
222465,8.0
222466,9.0
221039,38.0
221043,21.0
221044,47.0
221045,63.0
221049,92.0
221050,152.0
221056,72.0
221057,32.0
221040,23.0
221051,80.0
221052,31.0
221053,26.0
221055,68.0
221059,31.0
221060,39.0
221062,17.0
221046,6.0
221058,15.0
221063,24.0
221064,17.0
221299,3.0
221307,30.0
221381,13.0
221383,13.0
221384,24.0
221388,57.0
221389,108.0
221392,72.0
221393,36.0
221390,23.0
221391,19.0
221386,10.0
221459,36.0
221463,22.0
221464,101.0
221465,55.0
221469,75.0
221470,108.0
221477,40.0
221478,23.0
221460,22.0
221471,109.0
221472,13.0
221473,13.0
221476,43.0
221480,41.0
221481,48.0
221466,8.0
221467,9.0
221462,11.0
222396,45.0
222398,13.0
222399,19.0
222400,38.0
222404,80.0
222405,116.0
222410,62.0
222411,23.0
222406,55.0
222407,20.0
222408,19.0
222409,35.0
222413,29.0
222414,28.0
222416,9.0
222401,5.0
222412,9.0
221067,17.0
221068,44.0
221069,20.0
221072,47.0
221073,105.0
221076,55.0
221071,15.0
221074,28.0
221075,14.0
221079,39.0
221085,21.0
221086,34.0
221087,13.0
221090,34.0
221091,71.0
221096,20.0
221092,23.0
221095,13.0
221099,17.0
221084,6.0
221088,9.0
221444,16.0
221449,38.0
221453,45.0
221454,25.0
221452,22.0
221457,22.0
222467,13.0
222468,12.0
222469,31.0
222470,42.0
222471,40.0
222475,18.0
222476,50.0
222479,22.0
222480,16.0
222482,113.0
222483,82.0
222487,79.0
222488,96.0
222489,122.0
222493,115.0
222494,95.0
222499,49.0
222500,38.0
222484,66.0
222492,14.0
222495,88.0
222496,12.0
222497,8.0
222498,48.0
222502,20.0
222503,40.0
222504,25.0
222507,83.0
222508,84.0
222512,16.0
222513,65.0
222514,48.0
222518,51.0
222519,84.0
222524,45.0
222525,41.0
222509,23.0
222517,12.0
222520,53.0
222521,18.0
222522,12.0
222523,35.0
222527,13.0
222528,15.0
222530,7.0
222510,11.0
222515,25.0
222516,30.0
222526,8.0
222531,16.0
222532,47.0
222533,45.0
222534,34.0
222537,31.0
222538,39.0
222542,92.0
222543,48.0
222549,47.0
222550,35.0
222544,38.0
222545,16.0
222546,15.0
222548,30.0
222552,18.0
222553,22.0
222555,6.0
222539,10.0
222540,8.0
222556,4.0
222557,17.0
222558,218.0
222559,194.0
222563,78.0
222564,118.0
222565,221.0
222569,92.0
222570,71.0
222576,76.0
222577,51.0
222560,68.0
222571,159.0
222572,36.0
222573,26.0
222575,68.0
222579,44.0
222580,87.0
222582,53.0
222561,25.0
222578,19.0
222581,9.0
222584,31.0
222585,89.0
222586,85.0
222588,46.0
222589,53.0
222590,85.0
222594,85.0
222595,59.0
222600,35.0
222593,19.0
222596,62.0
222597,14.0
222598,11.0
222599,35.0
222603,19.0
222604,27.0
222608,134.0
222609,93.0
222613,105.0
222614,99.0
222615,150.0
222617,69.0
222618,97.0
222624,65.0
222610,67.0
222619,122.0
222620,17.0
222621,10.0
222623,50.0
222627,17.0
222628,32.0
222630,32.0
222611,15.0
222626,20.0
222633,31.0
222637,11.0
222638,15.0
222639,29.0
222643,58.0
222644,35.0
222650,58.0
222651,27.0
222642,22.0
222645,31.0
222646,17.0
222647,12.0
222649,37.0
222653,20.0
222654,19.0
222640,12.0
222641,22.0
222652,16.0
222655,35.0
222656,26.0
222658,5.0
222659,17.0
222660,25.0
222664,73.0
222665,28.0
222670,30.0
222671,23.0
222666,26.0
222667,18.0
222674,13.0
222661,14.0
222738,97.0
222739,62.0
222742,50.0
222743,69.0
222744,106.0
222747,71.0
222748,102.0
222753,19.0
222754,25.0
222740,42.0
222749,67.0
222750,12.0
222752,27.0
222756,22.0
222757,35.0
222758,7.0
222755,31.0
222760,57.0
222761,69.0
222764,40.0
222765,47.0
222766,39.0
222770,28.0
222771,94.0
222774,61.0
222775,35.0
222762,12.0
222772,36.0
222773,19.0
222778,28.0
222776,14.0
222779,37.0
222780,25.0
222783,10.0
222784,24.0
222788,78.0
222789,50.0
222794,35.0
222795,27.0
222790,82.0
222791,16.0
222792,12.0
222793,32.0
222797,10.0
222798,13.0
222801,45.0
222802,58.0
222805,20.0
222806,42.0
222807,47.0
222811,84.0
222812,69.0
222818,72.0
222819,42.0
222803,23.0
222810,28.0
222813,81.0
222814,20.0
222815,17.0
222817,44.0
222821,12.0
222822,26.0
222808,15.0
222809,25.0
222820,15.0
222823,10.0
222825,12.0
222826,12.0
222830,11.0
222831,25.0
222835,34.0
222836,28.0
222840,20.0
222841,14.0
222837,18.0
222844,13.0
222845,131.0
222846,90.0
222849,57.0
222850,51.0
222851,110.0
222855,104.0
222856,86.0
222861,79.0
222862,23.0
222847,77.0
222857,74.0
222858,22.0
222859,20.0
222860,35.0
222864,20.0
222865,48.0
222867,17.0
222863,10.0
222872,159.0
222873,102.0
222877,69.0
222878,77.0
222879,133.0
222883,75.0
222884,93.0
222889,32.0
222890,19.0
222874,41.0
222885,99.0
222888,40.0
222892,23.0
222893,26.0
222880,21.0
222894,53.0
222896,63.0
222897,53.0
222900,19.0
222901,32.0
222902,52.0
222906,100.0
222907,57.0
222912,46.0
222913,33.0
222898,39.0
222905,15.0
222908,65.0
222909,45.0
222910,25.0
222911,44.0
222915,37.0
222916,28.0
222918,9.0
222903,17.0
222904,16.0
222914,16.0
222920,36.0
222917,9.0
222921,35.0
222922,24.0
222924,12.0
222925,30.0
222926,29.0
222930,49.0
222931,39.0
222934,27.0
222935,19.0
222929,18.0
222932,25.0
222933,18.0
222937,12.0
222938,12.0
222927,19.0
222951,61.0
222952,37.0
222955,36.0
222956,42.0
222957,74.0
222959,50.0
222960,48.0
222965,32.0
222966,16.0
222953,20.0
222961,36.0
222962,18.0
222964,21.0
222969,21.0
222971,3.0
222972,46.0
222973,35.0
222974,10.0
222975,21.0
222976,37.0
222978,64.0
222979,49.0
222984,37.0
222985,26.0
222977,5.0
222980,42.0
222981,18.0
222982,25.0
222983,37.0
222987,14.0
222988,20.0
222986,14.0
222991,17.0
222992,43.0
222993,180.0
222994,181.0
222998,84.0
222999,87.0
223000,153.0
223004,107.0
223005,78.0
223012,36.0
223013,83.0
222995,106.0
223003,14.0
223006,118.0
223007,30.0
223011,44.0
223015,13.0
223016,33.0
223018,21.0
223019,7.0
223039,92.0
223040,66.0
223043,57.0
223044,61.0
223045,95.0
223049,48.0
223050,78.0
223055,22.0
223041,43.0
223051,52.0
223054,25.0
223059,24.0
223060,6.0
223057,10.0
223062,110.0
223063,93.0
223065,37.0
223066,53.0
223067,94.0
223069,60.0
223070,85.0
223075,40.0
223076,24.0
223064,37.0
223071,87.0
223072,13.0
223073,19.0
223074,39.0
223078,15.0
223079,29.0
223081,17.0
223080,1.0
223125,19.0
223128,15.0
223129,31.0
223130,37.0
223134,26.0
223135,32.0
223140,24.0
223141,20.0
223127,16.0
223133,24.0
223136,23.0
223138,10.0
223139,19.0
223132,17.0
223144,200.0
223145,165.0
223149,66.0
223150,81.0
223151,143.0
223155,71.0
223156,81.0
223161,18.0
223162,16.0
223146,29.0
223154,21.0
223157,86.0
223158,9.0
223159,2.0
223160,39.0
223164,21.0
223165,29.0
223167,7.0
223170,128.0
223171,36.0
223175,8.0
223176,38.0
223177,31.0
223181,46.0
223182,44.0
223187,40.0
223188,35.0
223172,8.0
223180,9.0
223183,42.0
223184,10.0
223185,10.0
223190,11.0
223191,17.0
223178,9.0
223179,10.0
223189,9.0
223193,65.0
223194,64.0
223196,11.0
223197,40.0
223198,45.0
223202,55.0
223203,30.0
223208,43.0
223209,31.0
223195,16.0
223201,18.0
223204,43.0
223205,13.0
223206,16.0
223207,37.0
223211,12.0
223212,18.0
223214,8.0
223199,15.0
223200,9.0
223215,34.0
223216,29.0
223218,13.0
223219,79.0
223220,27.0
223223,24.0
223224,32.0
223229,20.0
223225,44.0
223228,16.0
223232,7.0
223233,2.0
223234,6.0
223235,40.0
223236,61.0
223237,51.0
223239,21.0
223240,33.0
223241,36.0
223245,35.0
223246,38.0
223251,34.0
223252,20.0
223238,16.0
223244,5.0
223247,34.0
223249,16.0
223250,19.0
223255,14.0
223256,4.0
223242,7.0
223243,4.0
223258,25.0
223259,54.0
223260,46.0
223263,36.0
223264,30.0
223265,73.0
223269,17.0
223270,50.0
223273,24.0
223261,28.0
223268,22.0
223271,30.0
223272,19.0
223278,55.0
223279,37.0
223280,33.0
223281,44.0
223282,50.0
223285,19.0
223286,54.0
223291,21.0
223287,38.0
223290,14.0
223295,11.0
223296,76.0
223297,53.0
223300,37.0
223301,47.0
223302,63.0
223303,44.0
223304,49.0
223309,57.0
223310,20.0
223298,17.0
223305,69.0
223308,22.0
223312,14.0
223313,19.0
223314,4.0
223315,28.0
223318,21.0
223319,19.0
223320,9.0
223321,18.0
223326,47.0
223327,56.0
223330,34.0
223331,31.0
223329,22.0
223334,37.0
223335,32.0
223336,5.0
223338,19.0
223340,88.0
223341,25.0
223346,26.0
223347,16.0
223342,34.0
223343,17.0
223344,14.0
223345,16.0
223350,10.0
223352,10.0
223354,20.0
223355,44.0
223359,21.0
223360,27.0
223361,35.0
223365,60.0
223366,46.0
223371,47.0
223372,26.0
223356,18.0
223364,10.0
223367,35.0
223369,8.0
223370,29.0
223374,12.0
223375,15.0
223357,8.0
223362,9.0
223378,17.0
223383,49.0
223384,21.0
223388,26.0
223389,36.0
223392,20.0
223387,11.0
223390,28.0
223391,9.0
223396,6.0
223385,7.0
223386,13.0
223397,31.0
223398,21.0
223400,9.0
223401,27.0
223402,18.0
223405,71.0
223406,35.0
223411,37.0
223412,35.0
223399,22.0
223404,12.0
223407,35.0
223408,19.0
223415,23.0
223403,11.0
223417,47.0
223418,35.0
223421,19.0
223422,31.0
223423,46.0
223427,42.0
223428,52.0
223433,25.0
223434,24.0
223426,11.0
223429,47.0
223430,21.0
223431,16.0
223432,33.0
223436,7.0
223437,13.0
223438,15.0
223424,13.0
223425,11.0
223439,118.0
223440,93.0
223443,62.0
223444,69.0
223445,119.0
223449,60.0
223450,104.0
223455,28.0
223441,47.0
223448,15.0
223451,62.0
223454,44.0
223459,53.0
223463,30.0
223464,35.0
223467,8.0
223468,33.0
223469,27.0
223472,38.0
223473,36.0
223478,22.0
223465,12.0
223474,38.0
223475,19.0
223476,15.0
223477,30.0
223482,14.0
223484,17.0
223485,17.0
223488,25.0
223489,52.0
223490,35.0
223493,43.0
223494,72.0
223498,82.0
223499,44.0
223495,31.0
223497,14.0
223502,17.0
223487,10.0
223505,34.0
223506,50.0
223509,27.0
223510,50.0
223511,52.0
223515,55.0
223516,68.0
223521,22.0
223522,19.0
223507,22.0
223514,15.0
223517,52.0
223518,19.0
223520,29.0
223524,20.0
223525,17.0
223512,19.0
223513,17.0
223523,12.0
223527,47.0
223528,46.0
223531,28.0
223532,40.0
223533,61.0
223535,29.0
223536,76.0
223537,35.0
223540,22.0
223543,17.0
223546,89.0
223547,72.0
223550,44.0
223551,56.0
223552,77.0
223556,67.0
223557,92.0
223560,25.0
223561,21.0
223548,33.0
223558,66.0
223559,37.0
223564,25.0
223566,143.0
223567,125.0
223571,65.0
223572,63.0
223573,111.0
223575,79.0
223576,106.0
223582,72.0
223583,38.0
223568,59.0
223577,80.0
223578,19.0
223579,11.0
223581,36.0
223585,17.0
223586,41.0
223588,21.0
223584,20.0
223587,2.0
223591,202.0
223592,151.0
223596,94.0
223597,83.0
223598,133.0
223602,44.0
223603,110.0
223609,43.0
223610,28.0
223593,59.0
223604,98.0
223605,12.0
223606,10.0
223608,42.0
223612,29.0
223613,33.0
223615,17.0
223594,17.0
223611,15.0
223619,22.0
223620,21.0
223623,8.0
223624,30.0
223625,38.0
223628,72.0
223629,71.0
223634,29.0
223621,12.0
223630,39.0
223631,9.0
223632,21.0
223637,18.0
223622,13.0
223639,24.0
223640,27.0
223642,7.0
223643,12.0
223644,20.0
223647,39.0
223648,32.0
223653,33.0
223654,28.0
223649,49.0
223652,14.0
223656,8.0
223657,9.0
223658,12.0
223661,10.0
223663,15.0
223667,28.0
223665,23.0
223671,94.0
223672,65.0
223674,41.0
223675,57.0
223676,74.0
223680,83.0
223681,102.0
223686,48.0
223673,40.0
223682,111.0
223683,24.0
223684,10.0
223685,28.0
223689,23.0
223690,34.0
223688,19.0
223693,75.0
223694,30.0
223697,45.0
223698,48.0
223701,22.0
223702,37.0
223707,24.0
223708,14.0
223703,48.0
223706,18.0
223711,16.0
223714,149.0
223715,90.0
223718,36.0
223719,57.0
223720,102.0
223723,37.0
223724,88.0
223729,37.0
223730,22.0
223716,36.0
223725,66.0
223726,16.0
223728,24.0
223732,16.0
223733,33.0
223735,16.0
223736,17.0
223741,18.0
223742,20.0
223746,102.0
223747,27.0
223753,31.0
223745,8.0
223748,39.0
223749,8.0
223751,10.0
223755,12.0
223758,37.0
223759,30.0
223762,21.0
223763,20.0
223765,42.0
223766,37.0
223771,31.0
223772,26.0
223767,37.0
223768,18.0
223769,19.0
223770,27.0
223774,9.0
223775,11.0
223777,6.0
223778,16.0
223779,19.0
223783,12.0
223784,44.0
223785,22.0
223789,23.0
223790,56.0
223795,29.0
223796,20.0
223788,7.0
223791,31.0
223794,14.0
223786,11.0
223787,8.0
223799,135.0
223800,63.0
223804,67.0
223805,113.0
223806,151.0
223810,81.0
223811,57.0
223818,47.0
223819,28.0
223801,48.0
223809,8.0
223812,118.0
223813,29.0
223814,22.0
223817,45.0
223821,31.0
223822,36.0
223824,27.0
223802,28.0
223808,8.0
223823,2.0
223825,61.0
223803,21.0
223827,42.0
223828,40.0
223831,58.0
223832,49.0
223833,59.0
223837,34.0
223838,70.0
223841,15.0
223842,15.0
223829,17.0
223839,52.0
223840,32.0
223844,36.0
223845,20.0
223834,12.0
223846,84.0
223847,77.0
223849,45.0
223850,50.0
223851,76.0
223855,19.0
223856,123.0
223859,64.0
223848,28.0
223857,61.0
223858,40.0
223863,23.0
223864,1.0
223866,161.0
223867,111.0
223871,75.0
223872,112.0
223873,153.0
223877,136.0
223878,94.0
223884,104.0
223885,43.0
223868,97.0
223879,142.0
223880,25.0
223883,47.0
223887,63.0
223888,46.0
223889,26.0
223874,12.0
223892,67.0
223893,56.0
223895,32.0
223896,46.0
223897,62.0
223901,106.0
223902,90.0
223908,64.0
223909,73.0
223894,20.0
223900,16.0
223903,65.0
223904,35.0
223905,23.0
223907,50.0
223911,19.0
223912,37.0
223898,13.0
223899,15.0
223913,3.0
223915,16.0
223919,26.0
223920,22.0
223923,55.0
223924,65.0
223928,58.0
223929,36.0
223925,33.0
223926,6.0
223927,24.0
223932,14.0
223921,7.0
223922,9.0
223934,30.0
223935,50.0
223937,30.0
223938,25.0
223939,30.0
223943,21.0
223944,41.0
223948,20.0
223949,20.0
223945,27.0
223947,14.0
223941,11.0
223952,44.0
223953,42.0
223956,38.0
223957,46.0
223958,61.0
223962,63.0
223963,62.0
223968,31.0
223969,31.0
223954,8.0
223961,18.0
223964,33.0
223965,18.0
223966,15.0
223967,26.0
223971,9.0
223972,11.0
223959,16.0
223960,20.0
223974,125.0
223975,98.0
223977,50.0
223978,61.0
223979,117.0
223982,61.0
223983,93.0
223988,21.0
223976,33.0
223981,13.0
223984,110.0
223985,16.0
223986,14.0
223987,39.0
223991,20.0
223992,35.0
223998,47.0
223999,53.0
224001,55.0
224002,40.0
224003,103.0
224007,42.0
224008,67.0
224011,30.0
224000,19.0
224009,72.0
224010,42.0
224014,18.0
224015,3.0
224016,41.0
224017,26.0
224019,39.0
224020,64.0
224021,37.0
224025,31.0
224026,84.0
224029,125.0
224030,41.0
224018,20.0
224027,61.0
224028,24.0
224032,32.0
224033,31.0
224058,117.0
224059,73.0
224063,68.0
224064,70.0
224065,126.0
224068,90.0
224069,109.0
224075,31.0
224076,24.0
224060,51.0
224070,81.0
224071,13.0
224072,8.0
224074,48.0
224078,18.0
224079,32.0
224081,7.0
224084,43.0
224085,34.0
224088,37.0
224089,36.0
224090,33.0
224094,62.0
224095,45.0
224100,36.0
224101,27.0
224086,14.0
224096,54.0
224097,17.0
224098,15.0
224099,24.0
224104,13.0
224105,9.0
224106,20.0
